expediente|curso_academico|cod_plan|des_plan|becario
986|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
998|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
999|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1000|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1003|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1007|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1008|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1010|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1012|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1013|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1014|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1015|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1019|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1020|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1021|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1024|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1025|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1026|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1031|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1036|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1045|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1046|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1051|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1053|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1054|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1055|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1056|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1057|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1058|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1065|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1070|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1077|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1078|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1093|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1094|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1097|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1104|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1107|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1109|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1114|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1115|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1118|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1125|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1126|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1137|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1138|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1140|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1146|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1155|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1156|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1157|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1164|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1170|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1172|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1192|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1194|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1204|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1213|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1223|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1228|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1229|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1230|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1233|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1242|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1248|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1255|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1256|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1257|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1264|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1280|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1284|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1289|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1291|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1296|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1297|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1298|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1302|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1304|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1305|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1311|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1314|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1321|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1322|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1326|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1329|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1330|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1331|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1333|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1334|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1335|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1336|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1337|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1338|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1340|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1343|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1344|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1346|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1347|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1348|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1349|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1353|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1355|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1357|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1359|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1360|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1361|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1363|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1364|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1365|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1366|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1367|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1369|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1373|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1374|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1375|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1376|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1378|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1379|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1381|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1383|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1384|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1385|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1386|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1387|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1388|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1389|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1390|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1391|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1392|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1393|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1394|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1395|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1398|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1399|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1400|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1402|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1403|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1406|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1407|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1408|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1409|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1410|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1413|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1414|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1415|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1418|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1419|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1421|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1423|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1426|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1427|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1428|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1430|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1437|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1438|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1439|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1440|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1441|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1442|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1443|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1444|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1445|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1446|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1447|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1448|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1449|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1452|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1453|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1454|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1456|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1457|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1459|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1460|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1461|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1462|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1463|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1464|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1465|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1466|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1467|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|N
1468|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1469|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1470|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
1471|2018-19|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|S
78|2018-19|1634|MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC|N
83|2018-19|1634|MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC|N
96|2018-19|1634|MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC|N
98|2018-19|1634|MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC|N
99|2018-19|1634|MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC|N
100|2018-19|1634|MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC|N
101|2018-19|1634|MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC|N
102|2018-19|1634|MÁSTER UNIVERSITARIO EN DIRECCIÓN TIC|N
89|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
141|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
143|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
148|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
151|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
154|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
155|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
160|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
161|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
162|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
163|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
164|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
166|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
169|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
170|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
171|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
172|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
173|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
174|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
175|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
176|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
177|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
178|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
180|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
181|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
182|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
183|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
184|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|N
186|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
187|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
188|2018-19|1635|MÁSTER UNIVERSITARIO EN INGENIERÍA DE TELECOMUNICACIÓN|S
87|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
92|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
93|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
94|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
97|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
98|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
99|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
100|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
101|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
102|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
104|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
105|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
106|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
107|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
108|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
109|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
111|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
112|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
113|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
114|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
115|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
116|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
117|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
118|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|S
119|2018-19|1636|MÁSTER UNIVERSITARIO EN INGENIERÍA INFORMÁTICA|N
245|2018-19|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
247|2018-19|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
250|2018-19|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
252|2018-19|1638|MÁSTER UNIVERSITARIO EN INVESTIGACIÓN EN INGENIERIA Y ARQUITECTURA|N
